name,mz,rt,MS2.spectrum.name,Candidate.number,Identification,Level
M120T354,120.0808448,354.2110291,mz120.081001281738rt298.748046,1,Compound.name:2-Hydroxyphenethylamine;CAS.ID:7568-93-6;HMDB.ID:HMDB01065;KEGG.ID:NA;Lab.ID:n00285;Adduct:(M+H-H2O)+;mz.error:0.6032043;mz.match.score:0.999709;RT.error:NA;RT.match.score:NA;CE:20;SS:0.7215216;Total.score:0.8258419;MS2.spectra.name:mz120.081001281738rt298.748046;Database:nistDatabase0.0.1;Dataset.index:5,2
M120T296,120.0446021,295.6047058,mz120.044563293457rt345.267324,1,Compound.name:Anthranilic acid;CAS.ID:118-92-3;HMDB.ID:HMDB01123;KEGG.ID:C00108;Lab.ID:NO07609;Adduct:(M+H-H2O)+;mz.error:0.4082336;mz.match.score:0.9998667;RT.error:NA;RT.match.score:NA;CE:20;SS:0.7623325;Total.score:0.8514078;MS2.spectra.name:mz120.044563293457rt345.267324;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M120T135,120.0656271,134.9471893,mz120.065690057814rt99.837192,1,Compound.name:(2-Mercaptoethyl)guanidine;CAS.ID:1190-74-5;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:NO07387;Adduct:(M+H)+;mz.error:16.72514;mz.match.score:0.7994875;RT.error:NA;RT.match.score:NA;CE:5;SS:0.4013279;Total.score:0.5506377;MS2.spectra.name:mz120.065690057814rt99.837192;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M121T144,121.0648252,143.8466339,mz121.064977704478rt159.999966,1,Compound.name:Phenylacetaldehyde;CAS.ID:NA;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MONA_15172;Adduct:(M+H)+;mz.error:0.4070712;mz.match.score:0.9998674;RT.error:NA;RT.match.score:NA;CE:HCD (NCE 20-30-40%);SS:0.7384192;Total.score:0.8364623;MS2.spectra.name:mz121.064977704478rt159.999966;Database:monaDatabase0.0.1;Dataset.index:10,2
M122T603,122.06007,602.5517578,mz122.060194080186rt549.679158,1,Compound.name:Benzamide;CAS.ID:55-21-0;HMDB.ID:HMDB04461;KEGG.ID:C09815;Lab.ID:shen_3015_HMDB04461;Adduct:(M+H)+;mz.error:0.325573;mz.match.score:0.9999152;RT.error:NA;RT.match.score:NA;CE:Unknown_1;SS:0.7393317;Total.score:0.8370505;MS2.spectra.name:mz122.060194080186rt549.679158;Database:hmdbDatabase0.0.1;Dataset.index:7,2
M122T796,122.0601189,795.7219543,mz122.059931338736rt745.79844,1,Compound.name:Benzamide;CAS.ID:55-21-0;HMDB.ID:HMDB04461;KEGG.ID:C09815;Lab.ID:shen_3015_HMDB04461;Adduct:(M+H)+;mz.error:0.3312807;mz.match.score:0.9999122;RT.error:NA;RT.match.score:NA;CE:Unknown_1;SS:0.738304;Total.score:0.8364071;MS2.spectra.name:mz122.059931338736rt745.79844;Database:hmdbDatabase0.0.1;Dataset.index:1,2
M123T299,123.0442094,299.0108948,mz123.044177600833rt355.872186,1,Compound.name:Benzoic acid;CAS.ID:NA;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MONA_14728;Adduct:(M+H)+;mz.error:0.2454221;mz.match.score:0.9999518;RT.error:NA;RT.match.score:NA;CE:HCD (NCE 20-30-40%);SS:0.7532464;Total.score:0.8457609;MS2.spectra.name:mz123.044177600833rt355.872186;Database:monaDatabase0.0.1;Dataset.index:10,2
M123T230,123.0553829,229.9646759,mz123.055452215376rt207.660258,1,Compound.name:Niacinamide;CAS.ID:98-92-0;HMDB.ID:HMDB01406;KEGG.ID:C00153;Lab.ID:shen_1900_HMDB01406;Adduct:(M+H)+;mz.error:0.3484784;mz.match.score:0.9999029;RT.error:NA;RT.match.score:NA;CE:Unknown_1;SS:0.7398646;Total.score:0.837379;MS2.spectra.name:mz123.055452215376rt207.660258;Database:hmdbDatabase0.0.1;Dataset.index:1,2
M125T602,125.0961974,602.4520874,mz125.096286581698rt584.754054,1,Compound.name:.gamma.-Octalactone;CAS.ID:104-50-7;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:NO07688;Adduct:(M+H-H2O)+;mz.error:0.4664542;mz.match.score:0.999826;RT.error:NA;RT.match.score:NA;CE:10;SS:0.4085086;Total.score:0.6302526;MS2.spectra.name:mz125.096286581698rt584.754054;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M125T1006,125.0390212,1005.710388,mz125.039039611816rt998.27826,1,Compound.name:Pyrazine-2-carboxylic acid;CAS.ID:98-97-5;HMDB.ID:HMDB59734;KEGG.ID:NA;Lab.ID:NO07411;Adduct:(M+H)+;mz.error:11.09903;mz.match.score:0.9061497;RT.error:NA;RT.match.score:NA;CE:10;SS:0.474756;Total.score:0.6365286;MS2.spectra.name:mz125.039039611816rt998.27826;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M127T219,127.0391343,219.0363617,mz127.03914642334rt212.481864,1,Compound.name:Maltol;CAS.ID:118-71-8;HMDB.ID:HMDB30776;KEGG.ID:C11918;Lab.ID:NO07430;Adduct:(M+H)+;mz.error:0.3660583;mz.match.score:0.9998928;RT.error:NA;RT.match.score:NA;CE:20;SS:0.7213864;Total.score:0.8258263;MS2.spectra.name:mz127.03914642334rt212.481864;Database:orbitrapDatabase0.0.1;Dataset.index:12,2
M128T458,128.1070973,458.2773285,mz128.10692709096rt477.699672,1,Compound.name:DL-Norleucine methyl ester;CAS.ID:51220-79-2;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:NO07721;Adduct:(M+H-H2O)+;mz.error:0.1822726;mz.match.score:0.9999734;RT.error:NA;RT.match.score:NA;CE:15;SS:0.5913418;Total.score:0.7445787;MS2.spectra.name:mz128.10692709096rt477.699672;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M129T261,129.0547218,260.7841492,mz129.054824829102rt264.806274,1,Compound.name:3-Methylglutaric acid;CAS.ID:626-51-7;HMDB.ID:HMDB00752;KEGG.ID:NA;Lab.ID:S0170;Adduct:(M+H-H2O)+;mz.error:0.5370728;mz.match.score:0.9997693;RT.error:NA;RT.match.score:NA;CE:10;SS:0.6022727;Total.score:0.7513339;MS2.spectra.name:mz129.054824829102rt264.806274;Database:nistDatabase0.0.1;Dataset.index:5,2
M129T555,129.0659343,555.2340393,mz129.065902709961rt591.707172,1,Compound.name:3-Methylpyrazole;CAS.ID:1453-58-3;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MassBank_436;Adduct:(M+HCOO+2H)+;mz.error:0.006774902;mz.match.score:1;RT.error:NA;RT.match.score:NA;CE:35  (nominal);SS:0.6585495;Total.score:0.7865934;MS2.spectra.name:mz129.065902709961rt591.707172;Database:massbankDatabase0.0.1;Dataset.index:8,2
M129T450,129.0661037,450.0523071,mz129.065780639648rt415.954512,1,Compound.name:3-Methylpyrazole;CAS.ID:1453-58-3;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MONA_11041;Adduct:(M+HCOO+2H)+;mz.error:0.2938809;mz.match.score:0.9999309;RT.error:NA;RT.match.score:NA;CE:35  (nominal);SS:0.6637168;Total.score:0.7897971;MS2.spectra.name:mz129.065780639648rt415.954512;Database:monaDatabase0.0.1;Dataset.index:10,2
M130T412,130.0653053,412.4223785,mz130.065033957922rt438.773466,1,Compound.name:Quinoline;CAS.ID:91-22-5;HMDB.ID:HMDB33731;KEGG.ID:C06413;Lab.ID:shen_5074_HMDB33731;Adduct:(M+H)+;mz.error:0.2881777;mz.match.score:0.9999336;RT.error:NA;RT.match.score:NA;CE:Unknown_6;SS:0.588805;Total.score:0.7429782;MS2.spectra.name:mz130.065033957922rt438.773466;Database:hmdbDatabase0.0.1;Dataset.index:7,2
M130T307,130.0651272,307.3657227,mz130.065338134766rt332.786424,1,Compound.name:Quinoline;CAS.ID:91-22-5;HMDB.ID:HMDB33731;KEGG.ID:C06413;Lab.ID:shen_5074_HMDB33731;Adduct:(M+H)+;mz.error:0.4722644;mz.match.score:0.9998216;RT.error:NA;RT.match.score:NA;CE:Unknown_6;SS:0.5878569;Total.score:0.7423437;MS2.spectra.name:mz130.065338134766rt332.786424;Database:hmdbDatabase0.0.1;Dataset.index:7,2
M130T520,130.0653788,519.6225281,mz130.065277099609rt568.069542,1,Compound.name:Quinoline;CAS.ID:91-22-5;HMDB.ID:HMDB33731;KEGG.ID:C06413;Lab.ID:shen_5073_HMDB33731;Adduct:(M+H)+;mz.error:0.3196765;mz.match.score:0.9999182;RT.error:NA;RT.match.score:NA;CE:Unknown_6;SS:0.7412009;Total.score:0.8382199;MS2.spectra.name:mz130.065277099609rt568.069542;Database:hmdbDatabase0.0.1;Dataset.index:7,2
M132T111,132.0766784,110.6678619,mz132.076934814453rt94.33959,1,Compound.name:Creatine;CAS.ID:57-00-1;HMDB.ID:HMDB00064;KEGG.ID:C00300;Lab.ID:NO07508;Adduct:(M+H)+;mz.error:0.3370361;mz.match.score:0.9999091;RT.error:NA;RT.match.score:NA;CE:15;SS:0.772967;Total.score:0.8580703;MS2.spectra.name:mz132.076934814453rt94.33959;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M134T351,134.0631761,350.7255554,mz134.059872356402rt365.847864,1,Compound.name:Oxindole;CAS.ID:59-48-3;HMDB.ID:NA;KEGG.ID:C12312;Lab.ID:M0506;Adduct:(M+H)+;mz.error:0.569109;mz.match.score:0.9997409;RT.error:NA;RT.match.score:NA;CE:20;SS:0.746103;Total.score:0.8412172;MS2.spectra.name:mz134.059872356402rt365.847864;Database:metlinDatabase0.0.1;Dataset.index:3,2
M135T495,135.0805981,495.0693054,mz135.080266753105rt537.485334,1,"Compound.name:3,4-Dimethylbenzaldehyde;CAS.ID:5973-71-7;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:NO07556;Adduct:(M+H)+;mz.error:0.5831172;mz.match.score:0.999728;RT.error:NA;RT.match.score:NA;CE:5;SS:0.5366303;Total.score:0.7102919;MS2.spectra.name:mz135.080266753105rt537.485334;Database:orbitrapDatabase0.0.1;Dataset.index:6",2
M135T599,135.1168323,598.9974976,mz135.116723747747rt626.43354,1,Compound.name:Perillyl alcohol;CAS.ID:536-59-4;HMDB.ID:HMDB03634;KEGG.ID:C02452;Lab.ID:M1550;Adduct:(M+H-H2O)+;mz.error:0.1906306;mz.match.score:0.9999709;RT.error:NA;RT.match.score:NA;CE:20;SS:0.6100541;Total.score:0.7562729;MS2.spectra.name:mz135.116723747747rt626.43354;Database:metlinDatabase0.0.1;Dataset.index:3,2
M135T687,135.1168348,687.236145,mz135.116889429983rt669.68484,1,Compound.name:Perillyl alcohol;CAS.ID:536-59-4;HMDB.ID:HMDB03634;KEGG.ID:C02452;Lab.ID:M1550;Adduct:(M+H-H2O)+;mz.error:0.223575;mz.match.score:0.99996;RT.error:NA;RT.match.score:NA;CE:20;SS:0.614645;Total.score:0.7591381;MS2.spectra.name:mz135.116889429983rt669.68484;Database:metlinDatabase0.0.1;Dataset.index:9,2
M135T794,135.1168337,794.4857788,mz135.11690868307rt793.26738,1,Compound.name:Perillyl alcohol;CAS.ID:536-59-4;HMDB.ID:HMDB03634;KEGG.ID:C02452;Lab.ID:M1550;Adduct:(M+H-H2O)+;mz.error:0.2717077;mz.match.score:0.9999409;RT.error:NA;RT.match.score:NA;CE:20;SS:0.6381629;Total.score:0.7738297;MS2.spectra.name:mz135.11690868307rt793.26738;Database:metlinDatabase0.0.1;Dataset.index:9,2
M136T130,136.0481926,130.471817,mz136.048141479492rt95.992008,1,Compound.name:1-Hydroxybenzotriazole;CAS.ID:2592-95-2;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MONA_913;Adduct:(M+H)+;mz.error:6.050751;mz.match.score:0.9711355;RT.error:NA;RT.match.score:NA;CE:15 (nominal);SS:0.5464633;Total.score:0.7057154;MS2.spectra.name:mz136.048141479492rt95.992008;Database:monaDatabase0.0.1;Dataset.index:4,2
M136T262,136.0394877,262.4463959,mz136.039181964768rt316.169352,1,Compound.name:3-Hydroxyanthranilic acid;CAS.ID:548-93-6;HMDB.ID:HMDB01476;KEGG.ID:NA;Lab.ID:L0312;Adduct:(M+H-H2O)+;mz.error:0.2700881;mz.match.score:0.9999416;RT.error:NA;RT.match.score:NA;CE:25;SS:0.7216873;Total.score:0.8260327;MS2.spectra.name:mz136.039181964768rt316.169352;Database:nistDatabase0.0.1;Dataset.index:5,2
M137T483,137.0598341,483.4740295,mz137.059577621561rt423.57321,1,Compound.name:2-Hydroxyacetophenone;CAS.ID:NA;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MONA_14559;Adduct:(M+H)+;mz.error:0.3796861;mz.match.score:0.9998847;RT.error:NA;RT.match.score:NA;CE:HCD (NCE 20-30-40%);SS:0.6037552;Total.score:0.7523038;MS2.spectra.name:mz137.059577621561rt423.57321;Database:monaDatabase0.0.1;Dataset.index:10,2
M137T289,137.0595345,289.1582642,mz137.05989074707rt282.85179,1,Compound.name:2-Hydroxyacetophenone;CAS.ID:NA;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MONA_14559;Adduct:(M+H)+;mz.error:0.4031277;mz.match.score:0.99987;RT.error:NA;RT.match.score:NA;CE:HCD (NCE 20-30-40%);SS:0.6660817;Total.score:0.7912523;MS2.spectra.name:mz137.05989074707rt282.85179;Database:monaDatabase0.0.1;Dataset.index:4,2
M138T710,138.0550426,710.0646973,mz138.05479452754rt719.41596,1,Compound.name:3-Acetoxypyridine;CAS.ID:17747-43-2;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:NO07604;Adduct:(M+H)+;mz.error:0.5136811;mz.match.score:0.9997889;RT.error:NA;RT.match.score:NA;CE:5;SS:0.6351042;Total.score:0.771861;MS2.spectra.name:mz138.05479452754rt719.41596;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M139T635,139.1117546,635.4666748,mz139.111683297488rt623.97582,1,Compound.name:.gamma.-Nonalactone;CAS.ID:104-61-0;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:NO00149;Adduct:(M+H-H2O)+;mz.error:0.04175628;mz.match.score:0.9999986;RT.error:NA;RT.match.score:NA;CE:10;SS:0.4316391;Total.score:0.6447739;MS2.spectra.name:mz139.111683297488rt623.97582;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M139T737,139.1482198,737.3965454,mz139.148239135742rt738.537,1,Compound.name:cis-4-Decenol;CAS.ID:57074-37-0;HMDB.ID:HMDB32206;KEGG.ID:NA;Lab.ID:n00444;Adduct:(M+H-H2O)+;mz.error:0.3228394;mz.match.score:0.9999166;RT.error:NA;RT.match.score:NA;CE:20;SS:0.6486669;Total.score:0.7803855;MS2.spectra.name:mz139.148239135742rt738.537;Database:nistDatabase0.0.1;Dataset.index:11,2
M141T738,141.0183046,737.8728638,mz141.018064066887rt740.08218,1,Compound.name:L-Ascorbic acid;CAS.ID:50-81-7;HMDB.ID:HMDB00044;KEGG.ID:C00072;Lab.ID:M0263;Adduct:(M+H-2H2O)+;mz.error:0.3398328;mz.match.score:0.9999076;RT.error:NA;RT.match.score:NA;CE:20;SS:0.6384611;Total.score:0.7740035;MS2.spectra.name:mz141.018064066887rt740.08218;Database:metlinDatabase0.0.1;Dataset.index:3,2
M143T581,143.106717,580.8178711,mz143.106456978121rt526.327542,1,Compound.name:.delta.-Octalactone;CAS.ID:698-76-0;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:NO07689;Adduct:(M+H)+;mz.error:0.6075547;mz.match.score:0.9997047;RT.error:NA;RT.match.score:NA;CE:10;SS:0.5508994;Total.score:0.7192014;MS2.spectra.name:mz143.106456978121rt526.327542;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M144T249,144.0656661,248.9030762,mz144.065460205078rt215.596998,1,Compound.name:DL-2-Aminoadipic acid;CAS.ID:542-32-5;HMDB.ID:HMDB00510;KEGG.ID:NA;Lab.ID:L0090;Adduct:(M+H-H2O)+;mz.error:0.1244873;mz.match.score:0.9999876;RT.error:NA;RT.match.score:NA;CE:25;SS:0.6322915;Total.score:0.7701775;MS2.spectra.name:mz144.065460205078rt215.596998;Database:nistDatabase0.0.1;Dataset.index:11,2
M145T206,145.0496783,206.0075531,mz145.049399692096rt190.377156,1,"Compound.name:trans-2-Butene-1,4-dicarboxylic acid;CAS.ID:4436-74-2;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:NO07704;Adduct:(M+H)+;mz.error:0.5007698;mz.match.score:0.9997994;RT.error:NA;RT.match.score:NA;CE:5;SS:0.6464925;Total.score:0.7789826;MS2.spectra.name:mz145.049399692096rt190.377156;Database:orbitrapDatabase0.0.1;Dataset.index:6",2
M145T133,145.1336028,133.0897903,mz145.133635483823rt127.845696,1,Compound.name:N-Acetylcadaverine;CAS.ID:32343-73-0;HMDB.ID:HMDB02284;KEGG.ID:NA;Lab.ID:S0249;Adduct:(M+H)+;mz.error:0.1887096;mz.match.score:0.9999715;RT.error:NA;RT.match.score:NA;CE:25;SS:0.7106034;Total.score:0.8191164;MS2.spectra.name:mz145.133635483823rt127.845696;Database:nistDatabase0.0.1;Dataset.index:11,2
M146T288,146.0635403,287.8117371,mz146.059935115838rt321.599682,1,Compound.name:Indole-6-carboxaldehyde;CAS.ID:1196-70-9;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:NO07720;Adduct:(M+H)+;mz.error:0.4122104;mz.match.score:0.9998641;RT.error:NA;RT.match.score:NA;CE:10;SS:0.7180099;Total.score:0.8237052;MS2.spectra.name:mz146.059935115838rt321.599682;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M146T469,146.0601626,468.6568756,mz146.060229850134rt456.768372,1,Compound.name:Oxyquinoline;CAS.ID:148-24-3;HMDB.ID:NA;KEGG.ID:C19434;Lab.ID:M0926;Adduct:(M+H)+;mz.error:0.3246253;mz.match.score:0.9999157;RT.error:NA;RT.match.score:NA;CE:20;SS:0.724476;Total.score:0.8277659;MS2.spectra.name:mz146.060229850134rt456.768372;Database:metlinDatabase0.0.1;Dataset.index:3,2
M147T469,147.0764937,469.3208923,mz147.076273384816rt414.149496,1,Compound.name:Glutamine; CE10; ZDXPYRJPNDTMRX-VKHMYHEASA-N;CAS.ID:NA;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MONA_19187;Adduct:(M+H)+;mz.error:0.421988;mz.match.score:0.9998576;RT.error:NA;RT.match.score:NA;CE:10;SS:0.7249444;Total.score:0.8280369;MS2.spectra.name:mz147.076273384816rt414.149496;Database:monaDatabase0.0.1;Dataset.index:4,2
M147T619,147.0805776,619.255,mz147.080627441406rt638.31768,1,Compound.name:L-Glutamine;CAS.ID:56-85-9;HMDB.ID:HMDB00641;KEGG.ID:C00064;Lab.ID:shen_1086_HMDB00641;Adduct:(M+H)+;mz.error:10.46311;mz.match.score:0.9161443;RT.error:NA;RT.match.score:NA;CE:Unknown_1;SS:0.5185846;Total.score:0.6676695;MS2.spectra.name:mz147.080627441406rt638.31768;Database:hmdbDatabase0.0.1;Dataset.index:1,2
M148T997,148.0393624,997.0170593,mz148.039428710938rt1049.38602,1,Compound.name:Isatin;CAS.ID:91-56-5;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MassBank_14247;Adduct:(M+H)+;mz.error:0.2467773;mz.match.score:0.9999513;RT.error:NA;RT.match.score:NA;CE:20;SS:0.7382435;Total.score:0.8363839;MS2.spectra.name:mz148.039428710938rt1049.38602;Database:massbankDatabase0.0.1;Dataset.index:8,2
M148T458,148.0756939,458.3497467,mz148.075836181641rt488.747868,1,Compound.name:3-Methyloxyindole;CAS.ID:NA;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MONA_14613;Adduct:(M+H)+;mz.error:0.3056841;mz.match.score:0.9999252;RT.error:NA;RT.match.score:NA;CE:HCD (NCE 20-30-40%);SS:0.6679957;Total.score:0.7924693;MS2.spectra.name:mz148.075836181641rt488.747868;Database:monaDatabase0.0.1;Dataset.index:10,2
M149T845,149.0234386,844.5652161,mz149.023122452513rt830.05578,1,Compound.name:Phthalic acid;CAS.ID:NA;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MONA_15186;Adduct:(M+H-H2O)+;mz.error:0.4655487;mz.match.score:0.9998266;RT.error:NA;RT.match.score:NA;CE:HCD (NCE 20-30-40%);SS:0.7019033;Total.score:0.8136245;MS2.spectra.name:mz149.023122452513rt830.05578;Database:monaDatabase0.0.1;Dataset.index:4,2
M149T677,149.0599046,676.5726318,mz149.05989074707rt665.69808,1,Compound.name:trans-Cinnamic acid;CAS.ID:140-10-3;HMDB.ID:HMDB00930;KEGG.ID:C00423;Lab.ID:shen_1571_HMDB00930;Adduct:(M+H)+;mz.error:0.4031177;mz.match.score:0.99987;RT.error:NA;RT.match.score:NA;CE:Unknown_2;SS:0.4538687;Total.score:0.6586192;MS2.spectra.name:mz149.05989074707rt665.69808;Database:hmdbDatabase0.0.1;Dataset.index:1,2
M149T772,149.0598124,771.9240112,mz149.059875488281rt768.54264,1,Compound.name:trans-Cinnamic acid;CAS.ID:140-10-3;HMDB.ID:HMDB00930;KEGG.ID:C00423;Lab.ID:shen_1571_HMDB00930;Adduct:(M+H)+;mz.error:0.3649707;mz.match.score:0.9998934;RT.error:NA;RT.match.score:NA;CE:Unknown_2;SS:0.434056;Total.score:0.646245;MS2.spectra.name:mz149.059875488281rt768.54264;Database:hmdbDatabase0.0.1;Dataset.index:1,2
M149T476,149.0961703,475.8482971,mz149.096282958984rt511.545522,1,Compound.name:Cuminaldehyde;CAS.ID:122-03-2;HMDB.ID:HMDB02214;KEGG.ID:C06577;Lab.ID:NO07760;Adduct:(M+H)+;mz.error:0.4573975;mz.match.score:0.9998326;RT.error:NA;RT.match.score:NA;CE:5;SS:0.584653;Total.score:0.7403453;MS2.spectra.name:mz149.096282958984rt511.545522;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M149T782,149.1326006,782.2092896,mz149.132268783366rt809.12796,1,Compound.name:gamma-Undecalactone;CAS.ID:104-67-6;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MassBank_14202;Adduct:(M+H-2H2O)+;mz.error:0.4030416;mz.match.score:0.9998701;RT.error:NA;RT.match.score:NA;CE:20;SS:0.4102439;Total.score:0.6313537;MS2.spectra.name:mz149.132268783366rt809.12796;Database:massbankDatabase0.0.1;Dataset.index:2,2
M150T129,150.0551124,128.9627075,mz150.058349609375rt124.665318,1,Compound.name:L-Methionine;CAS.ID:63-68-3;HMDB.ID:HMDB00696;KEGG.ID:NA;Lab.ID:S0057;Adduct:(M+H)+;mz.error:0.0009765625;mz.match.score:1;RT.error:NA;RT.match.score:NA;CE:25;SS:0.7458495;Total.score:0.8411559;MS2.spectra.name:mz150.058349609375rt124.665318;Database:nistDatabase0.0.1;Dataset.index:11,2
M151T593,151.0754519,592.8914185,mz151.075542123592rt592.759182,1,Compound.name:4-Piperidinecarboxamide;CAS.ID:39546-32-2;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MONA_18221;Adduct:(M+Na)+;mz.error:21.8022;mz.match.score:0.6836776;RT.error:NA;RT.match.score:NA;CE:10;SS:0.6503076;Total.score:0.6628213;MS2.spectra.name:mz151.075542123592rt592.759182;Database:monaDatabase0.0.1;Dataset.index:4,2
M151T505,151.075488,505.1624756,mz151.075546264648rt550.221798,1,Compound.name:Gabapentin Related Compound E;CAS.ID:67950-95-2;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MONA_1244;Adduct:(M+H-2H2O)+;mz.error:0.5933416;mz.match.score:0.9997184;RT.error:NA;RT.match.score:NA;CE:45 (nominal);SS:0.4095599;Total.score:0.6308693;MS2.spectra.name:mz151.075546264648rt550.221798;Database:monaDatabase0.0.1;Dataset.index:10,2
M152T128,152.0541095,127.8011703,mz152.056883567876rt116.924958,1,Compound.name:Guanine;CAS.ID:NA;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MONA_14913;Adduct:(M+H)+;mz.error:0.4344697;mz.match.score:0.999849;RT.error:NA;RT.match.score:NA;CE:HCD (NCE 20-30-40%);SS:0.632362;Total.score:0.7701696;MS2.spectra.name:mz152.056883567876rt116.924958;Database:monaDatabase0.0.1;Dataset.index:4,2
M152T291,152.056938,290.846405,mz152.058624267578rt286.168284,1,Compound.name:Guanine;CAS.ID:73-40-5;HMDB.ID:NA;KEGG.ID:C00242;Lab.ID:MassBank_16306;Adduct:(M+H)+;mz.error:4.785669;mz.match.score:0.9818447;RT.error:NA;RT.match.score:NA;CE:35;SS:0.6520142;Total.score:0.7757006;MS2.spectra.name:mz152.058624267578rt286.168284;Database:massbankDatabase0.0.1;Dataset.index:2,2
M152T228,152.0570915,228.4385376,mz152.05729675293rt219.27375,1,Compound.name:Guanine;CAS.ID:73-40-5;HMDB.ID:NA;KEGG.ID:C00242;Lab.ID:MassBank_16306;Adduct:(M+H)+;mz.error:1.466882;mz.match.score:0.9982801;RT.error:NA;RT.match.score:NA;CE:35;SS:0.548889;Total.score:0.7174107;MS2.spectra.name:mz152.05729675293rt219.27375;Database:massbankDatabase0.0.1;Dataset.index:2,2
M152T460,152.0707055,460.1920166,mz152.07078424485rt438.247842,1,Compound.name:Acetaminophen;CAS.ID:103-90-2;HMDB.ID:HMDB01859;KEGG.ID:;Lab.ID:shen_2125_HMDB01859;Adduct:(M+H)+;mz.error:0.3892696;mz.match.score:0.9998788;RT.error:NA;RT.match.score:NA;CE:Unknown_18;SS:0.7354383;Total.score:0.8346035;MS2.spectra.name:mz152.07078424485rt438.247842;Database:hmdbDatabase0.0.1;Dataset.index:7,2
M155T342,155.0702878,342.1864014,mz155.070537591899rt372.591822,1,"Compound.name:2,3-Dimethoxyphenol;CAS.ID:5150-42-5;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:NO00117;Adduct:(M+H)+;mz.error:0.5939797;mz.match.score:0.9997178;RT.error:NA;RT.match.score:NA;CE:10;SS:0.4659585;Total.score:0.6661182;MS2.spectra.name:mz155.070537591899rt372.591822;Database:orbitrapDatabase0.0.1;Dataset.index:6",2
M155T1150,155.0295124,1150.055664,mz155.029249320784rt1113.74058,1,Compound.name:Phloroglucinocarboxaldehyde;CAS.ID:487-70-7;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:NO00121;Adduct:(M+H)+;mz.error:11.6267;mz.match.score:0.8974983;RT.error:NA;RT.match.score:NA;CE:15;SS:0.4806035;Total.score:0.6369391;MS2.spectra.name:mz155.029249320784rt1113.74058;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M155T1045,155.0294988,1044.528137,mz155.029556274414rt1028.02662,1,Compound.name:Phloroglucinocarboxaldehyde;CAS.ID:487-70-7;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:NO00121;Adduct:(M+H)+;mz.error:10.85931;mz.match.score:0.9099735;RT.error:NA;RT.match.score:NA;CE:15;SS:0.5079335;Total.score:0.6586985;MS2.spectra.name:mz155.029556274414rt1028.02662;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M156T343,156.07682,342.5290833,mz156.076889038086rt344.526306,1,Compound.name:L-Histidine;CAS.ID:71-00-1;HMDB.ID:NA;KEGG.ID:D00032;Lab.ID:MONA_18307;Adduct:(M+H)+;mz.error:0.2812752;mz.match.score:0.9999367;RT.error:NA;RT.match.score:NA;CE:40;SS:0.4347075;Total.score:0.6466684;MS2.spectra.name:mz156.076889038086rt344.526306;Database:monaDatabase0.0.1;Dataset.index:10,2
