name,mz,rt,MS2.spectrum.name,Candidate.number,Level,Compound.name,CAS.ID,HMDB.ID,KEGG.ID,Lab.ID,Adduct,mz.error,mz.match.score,RT.error,RT.match.score,CE,SS,Total.score,Database
M152T460,152.0707055,460.1920166,mz152.07078424485rt438.247842,1,2,Acetaminophen,103-90-2,HMDB01859,,shen_2125_HMDB01859,(M+H)+,0.3892696,0.9998788,NA,NA,Unknown_18,0.7354383,0.8346035,hmdbDatabase0.0.1
M155T342,155.0702878,342.1864014,mz155.070537591899rt372.591822,1,2,"2,3-Dimethoxyphenol",5150-42-5,NA,NA,NO00117,(M+H)+,0.5939797,0.9997178,NA,NA,10,0.4659585,0.6661182,orbitrapDatabase0.0.1
M155T1150,155.0295124,1150.055664,mz155.029249320784rt1113.74058,1,2,Phloroglucinocarboxaldehyde,487-70-7,NA,NA,NO00121,(M+H)+,11.6267,0.8974983,NA,NA,15,0.4806035,0.6369391,orbitrapDatabase0.0.1
M155T1045,155.0294988,1044.528137,mz155.029556274414rt1028.02662,1,2,Phloroglucinocarboxaldehyde,487-70-7,NA,NA,NO00121,(M+H)+,10.85931,0.9099735,NA,NA,15,0.5079335,0.6586985,orbitrapDatabase0.0.1
M156T343,156.07682,342.5290833,mz156.076889038086rt344.526306,1,2,L-Histidine,71-00-1,NA,D00032,MONA_18307,(M+H)+,0.2812752,0.9999367,NA,NA,40,0.4347075,0.6466684,monaDatabase0.0.1
M156T481_2,156.1020495,481.4108887,mz156.102185387045rt490.25664,1,2,"2,3-Dimethylhydroquinone",608-43-5,NA,NA,NO07630,(M+NH4)+,0.4634676,0.9998282,NA,NA,10,0.5193263,0.6995145,orbitrapDatabase0.0.1
M157T377,157.0836446,377.069519,mz157.086196899414rt435.064596,1,2,Suberic acid,505-48-6,NA,C08278,MONA_18407,(M+H-H2O)+,0.7199285,0.9995854,NA,NA,40,0.4391726,0.6493274,monaDatabase0.0.1
M157T309,157.0834501,309.2567444,mz157.083648681641rt360.76857,1,2,Suberic acid,505-48-6,HMDB00893,NA,S0214,(M+H-H2O)+,5.653296,0.9747563,NA,NA,10,0.6540011,0.7742843,nistDatabase0.0.1
M158T344,158.0812783,343.8021545,mz158.081378730697rt368.680944,1,2,Tiglylglycine,35842-45-6,HMDB00959,,shen_1628_HMDB00959,(M+H)+,0.4637692,0.9998279,NA,NA,Unknown_1,0.7049534,0.8155313,hmdbDatabase0.0.1
M159T772,159.0289821,772.3655396,mz159.028897754742rt736.73748,1,2,Vitamin C,50-81-7,HMDB00044,C00072,NO00571,(M+H-H2O)+,0.2443869,0.9999522,NA,NA,15,0.4110766,0.631905,orbitrapDatabase0.0.1
M161T825,161.0961212,824.7762451,mz161.096267700195rt815.66592,1,2,D-Alanyl-D-alanine (D-Ala-D-Ala),923-16-0 ,HMDB03459,NA,L0229,(M+H)+,10.44425,0.9164334,NA,NA,10,0.6630683,0.7580802,nistDatabase0.0.1
M162T136,162.0760751,136.2209778,mz162.075852663015rt145.56003,1,2,O-Acetyl-L-homoserine,7540-67-2,NA,,MassBank_17495,(M+H)+,0.6433425,0.9996689,NA,NA,Ramp 5-60,0.4883483,0.6800935,massbankDatabase0.0.1
M162T260,162.0584859,259.6130371,mz162.05816697459rt265.067634,1,2,4-Hydroxymethylimidazole,822-55-9,NA,C05562,MONA_2161,(M+CH3CN+Na)+,14.11459,0.8526745,NA,NA,30,0.5099005,0.6384408,monaDatabase0.0.1
M163T471,163.0596855,471.3282166,mz163.057961015814rt413.038008,1,2,Theobromine,83-67-0,HMDB02825,C07480,shen_2622_HMDB02825,(M+H-H2O)+,8.66126,0.9417514,NA,NA,Unknown_2,0.5655618,0.7066329,hmdbDatabase0.0.1
M165T353,165.0549655,352.6882324,mz165.054507247102rt351.725586,1,2,DL-4-Hydroxyphenyllactic acid,23508-35-2,NA,NA,MONA_18548,(M+H-H2O)+,0.2538822,0.9999484,NA,NA,10,0.6406433,0.7753827,monaDatabase0.0.1
M165T605,165.091026,604.5740967,mz165.091186523438rt618.26154,1,2,Phenethylacetate,NA,NA,NA,MONA_15170,(M+H)+,0.3922486,0.9998769,NA,NA,HCD (NCE 20-30-40%),0.5402553,0.7126134,monaDatabase0.0.1
M165T119,165.0549159,118.8677177,mz165.05484094299rt131.155344,1,2,"3,4-Dihydroxyhydrocinnamic acid",1078-61-1,HMDB00423,NA,S0177,(M+H-H2O)+,0.5773575,0.9997334,NA,NA,30,0.5369844,0.7105153,nistDatabase0.0.1
M165T515,165.0910352,515.0623474,mz165.091156005859rt500.567508,1,2,Phenethylacetate,NA,NA,NA,MONA_15170,(M+H)+,0.3159546,0.9999201,NA,NA,HCD (NCE 20-30-40%),0.4883026,0.6801592,monaDatabase0.0.1
M165T699,165.0911598,698.8070068,mz165.091110229492rt723.02958,1,2,Phenethylacetate,NA,NA,NA,MONA_15170,(M+H)+,0.2015137,0.9999675,NA,NA,HCD (NCE 20-30-40%),0.5744335,0.7340088,monaDatabase0.0.1
M166T746,166.0841685,746.1719055,mz166.083827193223rt800.8593,1,2,L-Phenylalanine,63-91-2,NA,C00079,MassBank_16289,(M+H)+,6.132017,0.9703666,NA,NA,35,0.7135227,0.8098392,massbankDatabase0.0.1
M166T995,166.0837113,994.5960693,mz166.083694458008rt977.5866,1,2,Epinephrine,51-43-4,NA,C00788,MassBank_2056,(M+H-H2O)+,6.363855,0.9681203,NA,NA,15 (nominal),0.700548,0.8008876,massbankDatabase0.0.1
M166T608,166.0864467,607.9866943,mz166.083006650147rt576.381426,1,2,Phenylalanine,NA,NA,NA,MassBank_16121,(M+H)+,8.183375,0.9478357,NA,NA,5,0.6908812,0.7872391,massbankDatabase0.0.1
M167T489,167.0705831,488.8953552,mz167.070439116179rt488.343624,1,2,"3,4-Dimethoxybenzaldehyde",NA,NA,NA,MONA_14591,(M+H)+,0.3623404,0.999895,NA,NA,HCD (NCE 20-30-40%),0.4955715,0.6846928,monaDatabase0.0.1
M167T209,167.0739226,209.2136888,mz167.069778442383rt174.311112,1,2,Apocynin,498-02-2,NA,NA,NO00317,(M+H)+,1.303894,0.9986408,NA,NA,10,0.673198,0.795239,orbitrapDatabase0.0.1
M167T696,167.1067271,696.0390625,mz167.106788969159rt718.5801,1,2,(S)-Perillic acid,23635-14-5,HMDB04586,NA,NO00303,(M+H)+,0.2224229,0.9999604,NA,NA,10,0.4269063,0.6418016,orbitrapDatabase0.0.1
M167T766,167.0702592,766.3983765,mz167.070389485189rt766.40064,1,2,4-Ethoxybenzoic acid,619-86-3,NA,NA,NO00321,(M+H)+,0.223713,0.99996,NA,NA,20,0.5733378,0.7333211,orbitrapDatabase0.0.1
M168T388,168.0656917,388.1467285,mz168.065683807512rt339.448068,1,2,3-Hydroxyacetaminophen,37519-14-5,NA,NA,NO00350,(M+H)+,0.4595188,0.9998311,NA,NA,10,0.4545935,0.6590576,orbitrapDatabase0.0.1
M169T632,169.1223492,631.5058594,mz169.122487295617rt616.06104,1,2,Jasmine lactone,25524-95-2,HMDB33700,NA,n00532,(M+H)+,0.393239,0.9998763,NA,NA,30,0.4007916,0.6254484,nistDatabase0.0.1
M170T534,170.0601398,533.9835205,mz170.059857507476rt491.844792,1,2,Indoleacrylic acid,1204-06-4,HMDB00734,NA,S0026,(M+H-H2O)+,0.4312313,0.9998512,NA,NA,20,0.7332554,0.8332288,nistDatabase0.0.1
M170T693,170.0600899,693.2189331,mz170.06016394711rt654.35736,1,2,Indoleacrylic acid,1204-06-4,HMDB00734,NA,S0026,(M+H-H2O)+,0.3348678,0.9999103,NA,NA,20,0.6624884,0.7890216,nistDatabase0.0.1
M171T200,171.087641,199.8639221,mz171.087779960415rt171.66936,1,2,o-Phenylphenol,90-43-7,HMDB32582,C02499,NO00432,(M+H)+,18.1999,0.7672143,NA,NA,10,0.5436696,0.6274989,orbitrapDatabase0.0.1
M171T293,171.062831,293.2777557,mz171.062957763672rt345.671568,1,2,Penicillic acid,90-65-3,NA,NA,NO00418,(M+H)+,5.605591,0.9751752,NA,NA,5,0.6341486,0.7620336,orbitrapDatabase0.0.1
M171T609,171.1380209,608.9452515,mz171.137725035192rt578.838024,1,2,3-Hydroxycapric acid,5561-87-5,HMDB02203,NA,n00692,(M+H-H2O)+,0.537412,0.999769,NA,NA,20,0.6309009,0.7692264,nistDatabase0.0.1
M171T751,171.1380031,751.0812988,mz171.137598684244rt738.9627,1,2,cis-2-Decenoic acid,15790-91-7,NA,NA,NO00419,(M+H)+,1.003289,0.9991951,NA,NA,5,0.4642345,0.6648447,orbitrapDatabase0.0.1
M172T379,172.0758143,378.5243378,mz172.071800094462rt340.540542,1,2,Metronidazole,443-48-1,HMDB15052,C07203,shen_4111_HMDB15052,(M+H)+,0.2723137,0.9999407,NA,NA,Unknown_11,0.7560142,0.8474866,hmdbDatabase0.0.1
M173T293,173.0809899,292.5361633,mz173.07858184679rt287.82666,1,2,"1,4-Cyclohexanedicarboxylic acid",NA,NA,NA,MONA_14518,(M+H)+,5.692543,0.9744091,NA,NA,HCD (NCE 20-30-40%),0.6851311,0.7936104,monaDatabase0.0.1
M173T373,173.0810466,372.6085663,mz173.081090094283rt372.457086,1,2,Melamine,108-78-1,HMDB41922,C08737,shen_5491_HMDB41922,(M+HCOO+2H)+,7.239681,0.9589365,NA,NA,Unknown_1,0.4422414,0.6360021,hmdbDatabase0.0.1
M174T486,174.1125569,486.1765137,mz174.112720232056rt450.254364,1,2,Swainsonine,72741-87-8,NA,C10173,M1143,(M+H)+,0.5505801,0.9997575,NA,NA,30,0.416785,0.6353997,metlinDatabase0.0.1
M175T225,175.086772,225.3871002,mz175.086761474609rt216.233496,1,2,Indole-3-acetamide,879-37-8,HMDB29739,C02693,NO00514,(M+H)+,0.4036865,0.9998696,NA,NA,5,0.4132138,0.6332097,orbitrapDatabase0.0.1
M177T104,177.0395782,103.5561562,mz177.039505004883rt99.567696,1,2,L-Ascorbic acid,50-81-7,HMDB00044,C00072,M0263,(M+H)+,0.2625122,0.9999449,NA,NA,20,0.6781026,0.7987935,metlinDatabase0.0.1
M177T353,177.0581924,352.8604584,mz177.054962158203rt402.158082,1,2,trans-Ferulic acid,537-98-4,HMDB00954,NA,n00739,(M+H-H2O)+,0.8803955,0.9993801,NA,NA,30,0.6953874,0.8093847,nistDatabase0.0.1
M179T742,179.1065999,741.56427,mz179.106796264648rt730.08474,1,2,Hydrocinnamic acid ethyl ester,2021-28-5,NA,NA,NO00617,(M+H)+,0.2406616,0.9999537,NA,NA,5,0.4755492,0.6722009,orbitrapDatabase0.0.1
M180T372,180.0655233,371.6681213,mz180.065687729978rt399.830394,1,2,Hippuric acid,495-69-2,HMDB00714,C01586,NO00647,(M+H)+,0.4693249,0.9998238,NA,NA,10,0.7562862,0.8476128,orbitrapDatabase0.0.1
M181T367,181.0685097,367.1130066,mz181.072072124129rt327.143538,1,2,Theobromine,83-67-0,NA,C07480,MONA_18372,(M+H)+,0.1165703,0.9999891,NA,NA,20,0.7391129,0.8369415,monaDatabase0.0.1
M181T279,181.0686567,279.2165375,mz181.072139244799rt327.131178,1,2,Theobromine,83-67-0,HMDB02825,NA,S0252,(M+H)+,0.273112,0.9999403,NA,NA,15,0.7350763,0.8344003,nistDatabase0.0.1
M182T350,182.0754282,349.8897705,mz182.078816307736rt320.074104,1,2,L-Tyrosine,60-18-4,HMDB00158,C00082,shen_393_HMDB00158,(M+H)+,5.942288,0.9721466,NA,NA,Unknown_1,0.5917763,0.7344152,hmdbDatabase0.0.1
M182T132,182.0676853,131.8959961,mz182.067468963563rt144.41772,1,2,Glufosinate,51276-47-2,NA,NA,NO00705,(M+H)+,24.42241,0.6205412,NA,NA,5,0.5116045,0.5524558,orbitrapDatabase0.0.1
M183T740,183.0805038,739.5820313,mz183.080595258341rt737.28864,1,2,Benzophenone,119-61-9,HMDB32049,C06354,NO00713,(M+H)+,0.2381459,0.9999546,NA,NA,10,0.7116364,0.8197557,orbitrapDatabase0.0.1
M183T332,183.0761746,331.5559235,mz183.076651427486rt295.891908,1,2,2-Acetyl-3-methylpyrazine,23787-80-6,NA,NA,NO07590,(M+HCOO+2H)+,0.3785687,0.9998854,NA,NA,10,0.5796859,0.7372607,orbitrapDatabase0.0.1
M184T136,184.0611879,135.8963165,mz184.058174855819rt140.247588,1,2,4-Pyridoxic acid,82-82-6,HMDB00017,C00847,NO00744,(M+H)+,5.81286,0.9733306,NA,NA,5,0.4644452,0.6552772,orbitrapDatabase0.0.1
M185T225,185.0638976,224.76297,mz185.066639326082rt175.681794,1,2,(2-Naphthalenyloxy)acetic acid,120-23-0,HMDB32706,C18750,shen_4991_HMDB32706,(M+H-H2O)+,17.36285,0.7857042,NA,NA,Unknown_11,0.5401616,0.6322401,hmdbDatabase0.0.1
M185T586,185.1149331,585.9219971,mz185.114752329623rt595.087182,1,2,Benzidine,92-87-5,HMDB41835,C16444,shen_5473_HMDB41835,(M+H)+,18.50984,0.7602626,NA,NA,Unknown_6,0.6596245,0.6973638,hmdbDatabase0.0.1
M185T464,185.1286543,464.0004272,mz185.128599336104rt476.653614,1,2,Leu-Ala,7298-84-2,NA,NA,NO01203,(M+H-H2O)+,0.4983403,0.9998013,NA,NA,30,0.4942964,0.6838607,orbitrapDatabase0.0.1
M187T1100,187.0081244,1099.668823,mz187.008191298817rt1068.0483,1,2,D-2-Phosphoglyceric acid,3443-57-0,NA,NA,NO00807,(M+H)+,19.97825,0.7266544,NA,NA,5,0.5514214,0.6171338,orbitrapDatabase0.0.1
M188T355,188.0665802,355.2304535,mz188.070352688434rt319.894848,1,2,Indolelactic acid,832-97-3,HMDB00671,NA,n00810,(M+H-H2O)+,0.5932789,0.9997185,NA,NA,30,0.4628755,0.6641916,nistDatabase0.0.1
M188T290,188.128282,289.9697266,mz188.12779112382rt274.885908,1,2,Tropine,120-29-6,NA,NA,NO07664,(M+HCOO+2H)+,1.02219,0.9991645,NA,NA,25,0.4821966,0.6760596,orbitrapDatabase0.0.1
M189T119,189.0870693,118.5809021,mz189.086722701007rt118.421682,1,2,N-Acetyl-L-glutamine,2490-97-3,HMDB06029,NA,NO00847,(M+H)+,0.6932475,0.9996156,NA,NA,15,0.5470929,0.7167889,orbitrapDatabase0.0.1
M189T773,189.1638161,772.5888672,mz189.163877857045rt795.07926,1,2,Propamocarb,24579-73-5,NA,NA,MassBank_1774,(M+H)+,10.19464,0.9202181,NA,NA,15 % (nominal),0.6586192,0.7567188,massbankDatabase0.0.1
M190T126,190.0710318,126.3955078,mz190.071111985179rt134.464338,1,2,N-Acetyl-L-glutamic acid,1188-37-0,NA,C00624,M0438,(M+H)+,0.2799629,0.9999373,NA,NA,20,0.7218402,0.8261266,metlinDatabase0.0.1
M190T299,190.0794862,298.673,mz190.077896118164rt333.61131,1,2,alpha-Guanidinoglutaric Acid,73477-53-9,NA,C03140,M1137,(M+H)+,11.0097,0.9075824,NA,NA,20,0.4862309,0.6442377,metlinDatabase0.0.1
M190T459,190.1074652,458.9131165,mz190.107574462891rt440.095608,1,2,1-Aminocyclohexanecarboxylic acid,2756-85-6,NA,NA,NO07698,(M+HCOO+2H)+,0.4361572,0.9998478,NA,NA,5,0.4316795,0.6447426,orbitrapDatabase0.0.1
M192T361_1,192.0690738,361.2453766,mz192.065612792969rt358.653564,1,2,5-Hydroxyindoleacetate,54-16-0,HMDB00763,NA,L0141,(M+H)+,0.1819824,0.9999735,NA,NA,25,0.722431,0.8265094,nistDatabase0.0.1
M193T609,193.1224528,609.1079102,mz193.122543334961rt573.725784,1,2,Jasmonic acid,77026-92-7,HMDB32797,NA,n00840,(M+H-H2O)+,0.6333374,0.9996792,NA,NA,30,0.5652947,0.7281889,nistDatabase0.0.1
M193T702,193.1224639,701.9869385,mz193.122512817383rt690.21282,1,2,Traumatic Acid,6402-36-4,HMDB00933,NA,S0283,(M+H-2H2O)+,0.6320435,0.9996805,NA,NA,25,0.4787771,0.6741159,nistDatabase0.0.1
M194T361,194.0813789,361.1268616,mz194.080591582084rt404.011728,1,2,Methylhippuric acid,1205-08-9,HMDB00859,NA,n00733,(M+H)+,1.496045,0.9982111,NA,NA,20,0.4722469,0.6694835,nistDatabase0.0.1
M194T520,194.0813361,519.6605835,mz194.081449088708rt466.507746,1,2,"Hippuric acid, methyl ester",1205-08-9,NA,NA,NO00987,(M+H)+,0.6227218,0.9996898,NA,NA,15,0.7525185,0.8452077,orbitrapDatabase0.0.1
M194T597,194.0814075,597.0113525,mz194.080820007132rt546.374418,1,2,"Hippuric acid, methyl ester",1205-08-9,NA,NA,NO00987,(M+H)+,0.9499822,0.9992783,NA,NA,15,0.496238,0.6848781,orbitrapDatabase0.0.1
M197T661,197.0810669,660.9432983,mz197.08050316203rt668.57748,1,2,Asarylaldehyde,4460-86-0,NA,NA,NO01081,(M+H)+,0.9920949,0.9992129,NA,NA,5,0.6695863,0.7931963,orbitrapDatabase0.0.1
M199T103,199.0634584,103.3500938,mz199.063674926758rt100.952244,1,2,Monuron,150-68-5,NA,NA,MassBank_1485,(M+H)+,2.437317,0.9952589,NA,NA,15 % (nominal),0.4575705,0.6592037,massbankDatabase0.0.1
M199T548,199.0940582,548.0892334,mz199.096660178512rt546.49302,1,2,4-Hydroxynonenal alkyne,1011268-23-7,NA,NA,NO00041,(M+HCOO+2H)+,0.4004463,0.9998717,NA,NA,10,0.6171347,0.7606611,orbitrapDatabase0.0.1
M199T183,199.0825391,183.3295288,mz199.082407789836rt171.899664,1,2,O-Desmethylnaproxen,52079-10-4,HMDB13989,NA,n00876,(M+H-H2O)+,17.66947,0.7789813,NA,NA,20,0.6673363,0.7092032,nistDatabase0.0.1
M199T292,199.0792005,292.3236084,mz199.082250023689rt244.468134,1,2,4-Nitrosodiphenylamine,156-10-5,NA,NA,NO01126,(M+H)+,10.87494,0.9097263,NA,NA,15,0.6124046,0.7239002,orbitrapDatabase0.0.1
M199T437,199.0938858,436.6316986,mz199.09666725581rt488.882622,1,2,4-Hydroxynonenal alkyne,1011268-23-7,NA,NA,NO00041,(M+HCOO+2H)+,0.4181395,0.9998601,NA,NA,15,0.4135087,0.6333905,orbitrapDatabase0.0.1
M199T805,199.1693577,805.085083,mz199.169395647822rt779.97366,1,2,3-Hydroxydodecanoic acid,53941-38-1,HMDB00387,NA,n00869,(M+H-H2O)+,0.3891196,0.9998789,NA,NA,30,0.4062687,0.6288725,nistDatabase0.0.1
M203T120,203.1502212,119.8606339,mz203.150296812384rt94.876056,1,2,"NG,NG-Dimethyl-L-arginine",30315-93-6,HMDB01539,C03626,NO01216,(M+H)+,0.00796904,0.9999999,NA,NA,20,0.7328818,0.8330511,orbitrapDatabase0.0.1
M203T558,203.1279193,558.0359192,mz203.127935768132rt584.674176,1,2,4-Methylcyclohexaneacetic acid,6603-71-0,NA,NA,NO00148,(M+HCOO+2H)+,0.3394203,0.9999078,NA,NA,15,0.4756363,0.6722381,orbitrapDatabase0.0.1
M204T711,204.0867327,710.9539795,mz204.086407458468rt718.9785,1,2,N-Acetylmannosamine,3615-17-6(7772-94-3),HMDB01129,NA,L0324,(M+H-H2O)+,0.5813538,0.9997297,NA,NA,30,0.8499497,0.9061172,nistDatabase0.0.1
M204T640,204.086741,639.515686,mz204.08680176739rt694.52184,1,2,N-Acetylmannosamine,3615-17-6(7772-94-3),HMDB01129,NA,L0324,(M+H-H2O)+,0.4044185,0.9998692,NA,NA,30,0.8325214,0.8952768,nistDatabase0.0.1
M204T165,204.141789,165.3064423,mz204.141876220703rt116.655462,1,2,Lys-Gly,3/3/7563,NA,NA,NO01223,(M+H)+,18.94055,0.750515,NA,NA,10,0.4048022,0.5344445,orbitrapDatabase0.0.1
M205T844,205.0859743,844.4330444,mz205.086026656217rt843.2673,1,2,Monoisobutyl phthalic acid,30833-53-5,HMDB02056,,shen_2408_HMDB02056,(M+H-H2O)+,0.2943005,0.9999307,NA,NA,Unknown_2,0.6534505,0.7833806,hmdbDatabase0.0.1
M205T842,205.1951302,842.3477783,mz205.194751834994rt854.2965,1,2,alpha-Farnesene,502-61-4,NA,C09665,M1421,(M+H)+,0.8704125,0.9993941,NA,NA,30,0.598202,0.748649,metlinDatabase0.0.1
M208T491,208.0948479,490.6863403,mz208.096966580143rt498.50601,1,2,Cytokinin B,1214-39-7,HMDB39238,NA,n00930,(M+H-H2O)+,2.95855,0.993022,NA,NA,40,0.6265372,0.763969,nistDatabase0.0.1
M209T591,209.1173652,591.09375,mz209.11735534668rt604.75806,1,2,.alpha.-Asarone,2883-98-9,HMDB31469,C17846,NO01369,(M+H)+,0.3883667,0.9998793,NA,NA,10,0.4858058,0.6785834,orbitrapDatabase0.0.1
M209T304,209.092086,304.3554382,mz209.092199952417rt267.438642,1,2,Kynurenine,343-65-7,HMDB00684,C00328,M1580,(M+H)+,0.249881,0.99995,NA,NA,30,0.7736122,0.8584889,metlinDatabase0.0.1
M209T165,209.0672005,165.1469421,mz209.066672846851rt176.757762,1,2,"9,10-Phenanthrenedione",84-11-7,NA,C03243,MONA_11816,(M+H)+,17.35838,0.7858019,NA,NA,35 % (nominal),0.6086577,0.6750868,monaDatabase0.0.1
M209T692,209.1173937,691.767334,mz209.117340924593rt743.51976,1,2,.alpha.-Asarone,2883-98-9,HMDB31469,C17846,NO01369,(M+H)+,0.3523115,0.9999007,NA,NA,10,0.4328147,0.6454719,orbitrapDatabase0.0.1
M209T797,209.1537964,797.2756348,mz209.153599626743rt797.56578,1,2,1-(2-Fluorobenzyl)-3-piperidinylamine,883530-84-5,NA,NA,NO01389,(M+H)+,21.74907,0.6849445,NA,NA,10,0.5559147,0.6043009,orbitrapDatabase0.0.1
M211T281,211.0716815,280.9743347,mz211.071445890433rt266.047374,1,2,Ricinine,524-40-3,NA,NA,MONA_3838,(M+HCOO+2H)+,0.1709861,0.9999766,NA,NA,10 ev,0.6462952,0.7789257,monaDatabase0.0.1
M211T566,211.0939869,565.7907104,mz211.094201189769rt582.827928,1,2,"2,8-Phenazinediamine",7704-40-7,NA,NA,MONA_18723,(M+H)+,9.112826,0.9357239,NA,NA,50 % (nominal),0.4704722,0.6449416,monaDatabase0.0.1
M211T481,211.1440864,480.7969971,mz211.143812860062rt497.21154,1,2,Cyclo(Leu-Pro),NA,NA,NA,MONA_16341,(M+H)+,0.7873898,0.9995041,NA,NA,35,0.6612181,0.7880753,monaDatabase0.0.1
M213T600,213.1484941,599.9942017,mz213.148663635138rt597.997812,1,2,Dodecanedioic acid,693-23-2,HMDB00623,NA,n00960,(M+H-H2O)+,0.3840878,0.999882,NA,NA,20,0.4689955,0.6680779,nistDatabase0.0.1
M213T725,213.1486405,725.0325317,mz213.145646992591rt692.50668,1,2,Atipamezole,104054-27-5,NA,NA,NO01460,(M+H)+,17.61748,0.7801255,NA,NA,25,0.4621633,0.5813991,orbitrapDatabase0.0.1
M217T746,217.1221019,745.5115967,mz217.121864904125rt734.09862,1,2,N-a-Acetyl-L-arginine,155-84-0,HMDB04620,NA,n00872,(M+H)+,19.18774,0.7448775,NA,NA,20,0.4762454,0.5769824,nistDatabase0.0.1
M217T284,217.1182025,283.9812317,mz217.118331290071rt229.215618,1,2,Pro-Thr,129024-38-0,NA,NA,NO01539,(M+H)+,0.07822518,0.9999951,NA,NA,15,0.5030906,0.6894298,orbitrapDatabase0.0.1
M218T229,218.138758,229.0789948,mz218.138847317711rt212.650884,1,2,Propionyl-carnitine; CE10; UFAHZIUFPNSHSL-MRVPVSSYSA-N,NA,NA,NA,MONA_19411,(M+H)+,0.3480743,0.9999031,NA,NA,10,0.716857,0.8229993,monaDatabase0.0.1
M219T635,219.101532,634.7987061,mz219.101711600515rt639.43698,1,2,5-L-Glutamyl-L-alanine,5875-41-2,HMDB06248,NA,S0346,(M+H)+,10.354,0.9178106,NA,NA,10,0.5030512,0.658586,nistDatabase0.0.1
M219T639,219.1381118,638.8427124,mz219.138072657263rt695.3331,1,2,"3-Furancarboxylic acid, tetrahydro-4-methylene-2-octyl-5-oxo-, (2R,3S)-rel-",191282-48-1,NA,NA,NO02324,(M+H-2H2O)+,0.4316432,0.999851,NA,NA,30,0.5837653,0.7397974,orbitrapDatabase0.0.1
M219T810,219.1743862,810.2954102,mz219.174470656112rt790.9209,1,2,Nootkatone,4674-50-4,HMDB13687,NA,NO01620,(M+H)+,0.1766403,0.999975,NA,NA,15,0.5304136,0.7064991,orbitrapDatabase0.0.1
M221T583,221.0808293,582.9047852,mz221.078535080033rt544.970166,1,2,"5,7-Dimethoxy-4-methylcoumarin",6093-80-7,NA,NA,MONA_4145,(M+H)+,5.80946,0.9733614,NA,NA,10 ev,0.6898216,0.796149,monaDatabase0.0.1
M221T799,221.1172276,798.6610718,mz221.116763333289rt767.26962,1,2,Morantel,20574-50-9,NA,NA,MONA_91,(M+H)+,15.10955,0.8330689,NA,NA,Ramp 18.8-28.1,0.5346891,0.6465815,monaDatabase0.0.1
M222T656,222.1099765,656.294281,mz222.11262512207rt636.68046,1,2,Risperidone,NA,NA,NA,MONA_1200,(M+HCOO+2H)+,0.2777152,0.9999383,NA,NA,60 (nominal),0.4081518,0.6300717,monaDatabase0.0.1
M224T303,224.0917816,303.1025391,mz224.091820249433rt352.417056,1,2,Acetyl-L-tyrosine,537-55-3,HMDB00866,NA,M1316,(M+H)+,0.05062358,0.9999979,NA,NA,30,0.7313788,0.832111,metlinDatabase0.0.1
M224T229,224.1280635,228.7562866,mz224.128182072934rt211.393758,1,2,Mepanipyrim,110235-47-7,NA,NA,MassBank_1872,(M+H)+,24.83018,0.6106506,NA,NA,15 (nominal),0.4473188,0.5085682,massbankDatabase0.0.1
M225T482,225.1095779,481.9862976,mz225.109756469727rt510.562518,1,2,PHIP,106105-17-3,NA,NA,MassBank_577,(M+H)+,9.358826,0.9323285,NA,NA,35  (nominal),0.6984213,0.7861365,massbankDatabase0.0.1
M225T634,225.1097416,633.8590088,mz225.109710693359rt634.86648,1,2,PHIP,106105-17-3,NA,NA,MassBank_577,(M+H)+,9.473267,0.9307224,NA,NA,35  (nominal),0.6365857,0.746887,massbankDatabase0.0.1
M226T593,226.1437945,592.9255981,mz226.143905639648rt591.77943,1,2,Terbutaline,NA,NA,NA,MassBank_18086,(M+H)+,0.2890991,0.9999331,NA,NA,10,0.5780624,0.7362639,massbankDatabase0.0.1
M227T342,227.0775075,342.2036133,mz227.07910312859rt331.687584,1,2,D-Biotin,58-85-5,HMDB00030,NA,L0014,(M+H-H2O)+,14.41718,0.8468057,NA,NA,25,0.5342419,0.6514533,nistDatabase0.0.1
M227T128,227.0794162,127.8657188,mz227.077043926108rt175.153272,1,2,5-Acetylamino-6-formylamino-3-methyluracil,85438-96-6,HMDB11105,NA,NO01793,(M+H)+,1.140185,0.9989605,NA,NA,15,0.7079985,0.8171093,orbitrapDatabase0.0.1
M227T437,227.0846882,436.7868958,mz227.081096103594rt460.02603,1,2,D-Biotin,58-85-5,HMDB00030,NA,L0014,(M+H-H2O)+,9.434741,0.9312649,NA,NA,25,0.597563,0.7227012,nistDatabase0.0.1
M229T779,229.0858884,778.5213928,mz229.085997909297rt777.63054,1,2,Oxybenzone,131-57-7,HMDB15497,C14285,shen_4469_HMDB15497,(M+H)+,0.1341482,0.9999856,NA,NA,Unknown_11,0.7301436,0.8313343,hmdbDatabase0.0.1
M229T375,229.1545889,375.3067627,mz229.154803674386rt373.97958,1,2,Isoleucyl-Proline,951-78-0,HMDB11174,NA,n00954,(M+H)+,0.284186,0.9999354,NA,NA,20,0.6706725,0.7941461,nistDatabase0.0.1
M231T296,231.0797417,295.8433838,mz231.083984149406rt329.056182,1,2,Benzanthrone,82-05-3,NA,NA,MassBank_568,(M+H)+,8.810374,0.9397906,NA,NA,35  (nominal),0.7019111,0.7911159,massbankDatabase0.0.1
