name,mz,rt,MS2.spectrum.name,Candidate.number,Identification,Level
M93T135,93.02623566,135.2778015,mz93.026203814134rt137.422806,1,Compound.name:PHENOL;CAS.ID:NA;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:RPLC_308;Adduct:(M-H)-;mz.error:20.91546;mz.match.score:0.7047125;RT.error:64.59837;RT.match.score:0.7729125;CE:NCE25;SS:0.7150707;Total.score:0.7269416;MS2.spectra.name:mz93.026203814134rt137.422806;Database:msDatabase_rplc0.0.1;Dataset.index:2,1
M130T500,130.0870175,500.4514771,mz130.087158203125rt457.164336,1,Compound.name:L-beta-Homovaline;CAS.ID:219310-09-5;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MassBank_17484;Adduct:(M-H)-;mz.error:0.4294922;mz.match.score:0.9998524;RT.error:NA;RT.match.score:NA;CE:Ramp 5-60;SS:0.4907084;Total.score:0.6816374;MS2.spectra.name:mz130.087158203125rt457.164336;Database:massbankDatabase0.0.1;Dataset.index:2,2
M130T127,130.0506303,127.123024,mz130.050811767578rt174.29265,1,Compound.name:4-Hydroxy-L-proline;CAS.ID:51-35-4;HMDB.ID:NA;KEGG.ID:C01157;Lab.ID:MassBank_16276;Adduct:(M-H)-;mz.error:0.3205811;mz.match.score:0.9999178;RT.error:NA;RT.match.score:NA;CE:35;SS:0.6604731;Total.score:0.7877649;MS2.spectra.name:mz130.050811767578rt174.29265;Database:massbankDatabase0.0.1;Dataset.index:2,2
M131T259,131.0347156,259.2768555,mz131.034753324647rt294.389238,1,Compound.name:Methylsuccinic acid;CAS.ID:NA;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MONA_15820;Adduct:(M-H)-;mz.error:0.5135284;mz.match.score:0.9997891;RT.error:NA;RT.match.score:NA;CE:HCD (NCE 20-30-40%);SS:0.7275389;Total.score:0.8296327;MS2.spectra.name:mz131.034753324647rt294.389238;Database:monaDatabase0.0.1;Dataset.index:10,2
M133T120,133.0502549,119.7801743,mz133.050424507967rt154.72539,1,"Compound.name:2,3-Dihydroxy-3-methylbutyric acid;CAS.ID:1756-18-9;HMDB.ID:HMDB12141;KEGG.ID:NA;Lab.ID:n00280;Adduct:(M-H)-;mz.error:0.4637301;mz.match.score:0.999828;RT.error:NA;RT.match.score:NA;CE:20;SS:0.4189446;Total.score:0.6367759;MS2.spectra.name:mz133.050424507967rt154.72539;Database:nistDatabase0.0.1;Dataset.index:11",2
M134T594,134.0609552,593.9324951,mz134.06108690762rt585.26484,1,Compound.name:N-Phenylacetamide;CAS.ID:103-84-4;HMDB.ID:HMDB01250;KEGG.ID:NA;Lab.ID:S0319;Adduct:(M-H)-;mz.error:0.05773095;mz.match.score:0.9999973;RT.error:NA;RT.match.score:NA;CE:10;SS:0.5149692;Total.score:0.6968547;MS2.spectra.name:mz134.06108690762rt585.26484;Database:nistDatabase0.0.1;Dataset.index:5,2
M135T108,135.0310247,108.2840347,mz135.029746827502rt115.938942,1,Compound.name:L-Threonate;CAS.ID:70753-61-6;HMDB.ID:HMDB00943;KEGG.ID:NA;Lab.ID:L0376;Adduct:(M-H)-;mz.error:0.3079312;mz.match.score:0.9999241;RT.error:NA;RT.match.score:NA;CE:20;SS:0.7341056;Total.score:0.8337875;MS2.spectra.name:mz135.029746827502rt115.938942;Database:nistDatabase0.0.1;Dataset.index:5,2
M137T256,137.0353667,256.4771118,mz137.03539915495rt255.415746,1,Compound.name:Butylphosphonic acid;CAS.ID:3321-64-0;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:NO07612;Adduct:(M-H)-;mz.error:4.752113;mz.match.score:0.9820962;RT.error:NA;RT.match.score:NA;CE:10;SS:0.5428595;Total.score:0.7075733;MS2.spectra.name:mz137.03539915495rt255.415746;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M141T241,141.0189898,240.5341415,mz141.019200054756rt236.078184,1,Compound.name:5-Hydroxymethyl-2-furancarboxylic acid;CAS.ID:6338-41-6;HMDB.ID:HMDB02432;KEGG.ID:NA;Lab.ID:NO07680;Adduct:(M-H)-;mz.error:0.2498631;mz.match.score:0.9999501;RT.error:NA;RT.match.score:NA;CE:15;SS:0.6785165;Total.score:0.7990541;MS2.spectra.name:mz141.019200054756rt236.078184;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M141T786,141.0167931,785.8734131,mz141.01676940918rt838.50132,1,Compound.name:Oxoadipic acid;CAS.ID:3184-35-8;HMDB.ID:NA;KEGG.ID:C00322;Lab.ID:M0389;Adduct:(M-H2O-H)-;mz.error:6.326477;mz.match.score:0.9684877;RT.error:NA;RT.match.score:NA;CE:30;SS:0.6305787;Total.score:0.7572946;MS2.spectra.name:mz141.01676940918rt838.50132;Database:metlinDatabase0.0.1;Dataset.index:3,2
M141T552,141.0918652,552.4493713,mz141.091856372698rt548.22339,1,Compound.name:trans-2-Octenoic acid;CAS.ID:1871-67-6;HMDB.ID:HMDB01568;KEGG.ID:NA;Lab.ID:S0300;Adduct:(M-H)-;mz.error:0.5590683;mz.match.score:0.99975;RT.error:NA;RT.match.score:NA;CE:10;SS:0.5846747;Total.score:0.7403279;MS2.spectra.name:mz141.091856372698rt548.22339;Database:nistDatabase0.0.1;Dataset.index:5,2
M141T614,141.0918747,614.449585,mz141.091892595536rt559.523178,1,Compound.name:3-Hydroxyoctanoic acid;CAS.ID:14292-27-4;HMDB.ID:HMDB01954;KEGG.ID:NA;Lab.ID:NO00203;Adduct:(M-H2O-H)-;mz.error:0.2685112;mz.match.score:0.9999423;RT.error:NA;RT.match.score:NA;CE:20;SS:0.5805413;Total.score:0.7378167;MS2.spectra.name:mz141.091892595536rt559.523178;Database:orbitrapDatabase0.0.1;Dataset.index:12,2
M142T242,142.0505794,241.6496811,mz142.050748540703rt211.604232,1,Compound.name:N-Methyl-L-glutamate;CAS.ID:NA;HMDB.ID:NA;KEGG.ID:C01046;Lab.ID:M1401;Adduct:(M-H2O-H)-;mz.error:0.3786482;mz.match.score:0.9998853;RT.error:NA;RT.match.score:NA;CE:20;SS:0.4022302;Total.score:0.6263509;MS2.spectra.name:mz142.050748540703rt211.604232;Database:metlinDatabase0.0.1;Dataset.index:3,2
M143T516,143.0710715,515.8270264,mz143.071091897441rt467.225712,1,Compound.name:cis-4-Hydroxycyclohexanecarboxylic acid;CAS.ID:3685-22-1;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:NO07703;Adduct:(M-H)-;mz.error:0.5202564;mz.match.score:0.9997835;RT.error:NA;RT.match.score:NA;CE:15;SS:0.6653121;Total.score:0.7907389;MS2.spectra.name:mz143.071091897441rt467.225712;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M144T362,144.0451961,361.7934265,mz144.045211791992rt362.832924,1,Compound.name:Indole-3-carboxaldehyde;CAS.ID:NA;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MONA_15752;Adduct:(M-H)-;mz.error:0.63013;mz.match.score:0.9996824;RT.error:NA;RT.match.score:NA;CE:HCD (NCE 20-30-40%);SS:0.653033;Total.score:0.7830265;MS2.spectra.name:mz144.045211791992rt362.832924;Database:monaDatabase0.0.1;Dataset.index:10,2
M144T282,144.0662503,282.3940582,mz144.066386749368rt222.613266,1,Compound.name:4-Acetamidobutyric acid;CAS.ID:NA;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MONA_15475;Adduct:(M-H)-;mz.error:0.5161566;mz.match.score:0.9997869;RT.error:NA;RT.match.score:NA;CE:HCD (NCE 20-30-40%);SS:0.733117;Total.score:0.8331182;MS2.spectra.name:mz144.066386749368rt222.613266;Database:monaDatabase0.0.1;Dataset.index:10,2
M144T533,144.0453418,532.6764221,mz144.045189812292rt510.252984,1,Compound.name:Indole-3-carboxaldehyde;CAS.ID:NA;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MONA_15752;Adduct:(M-H)-;mz.error:0.6850793;mz.match.score:0.9996246;RT.error:NA;RT.match.score:NA;CE:HCD (NCE 20-30-40%);SS:0.7619862;Total.score:0.8511006;MS2.spectra.name:mz144.045189812292rt510.252984;Database:monaDatabase0.0.1;Dataset.index:10,2
M145T289,145.0504683,289.1717834,mz145.050435181279rt342.743376,1,Compound.name:Adipic acid;CAS.ID:124-04-9;HMDB.ID:HMDB00448;KEGG.ID:NA;Lab.ID:S0173;Adduct:(M-H)-;mz.error:0.4370468;mz.match.score:0.9998472;RT.error:NA;RT.match.score:NA;CE:25;SS:0.7256238;Total.score:0.8284576;MS2.spectra.name:mz145.050435181279rt342.743376;Database:nistDatabase0.0.1;Dataset.index:11,2
M145T232,145.0504766,232.3772278,mz145.050430499171rt205.884906,1,Compound.name:Adipic acid;CAS.ID:124-04-9;HMDB.ID:HMDB00448;KEGG.ID:NA;Lab.ID:S0173;Adduct:(M-H)-;mz.error:0.4487521;mz.match.score:0.9998389;RT.error:NA;RT.match.score:NA;CE:15;SS:0.4103325;Total.score:0.6313974;MS2.spectra.name:mz145.050430499171rt205.884906;Database:nistDatabase0.0.1;Dataset.index:5,2
M146T108,146.0455544,107.8462448,mz146.045608520508rt109.182552,1,Compound.name:Citraconic acid;CAS.ID:498-23-7;HMDB.ID:HMDB00634;KEGG.ID:NA;Lab.ID:S0076;Adduct:(M+NH4-2H)-;mz.error:0.7536987;mz.match.score:0.9995457;RT.error:NA;RT.match.score:NA;CE:10;SS:0.5019206;Total.score:0.68853;MS2.spectra.name:mz146.045608520508rt109.182552;Database:nistDatabase0.0.1;Dataset.index:5,2
M147T239,147.0659285,238.7093811,mz147.066133277132rt253.789674,1,Compound.name:Mevalonic acid;CAS.ID:150-97-0;HMDB.ID:HMDB00227;KEGG.ID:C00418;Lab.ID:NO07757;Adduct:(M-H)-;mz.error:0.4168072;mz.match.score:0.999861;RT.error:NA;RT.match.score:NA;CE:5;SS:0.5373354;Total.score:0.7107825;MS2.spectra.name:mz147.066133277132rt253.789674;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M147T101,147.0294949,100.7257309,mz147.029683293562rt148.222692,1,Compound.name:Citramalic acid;CAS.ID:597-44-4 (1030365-02-6);HMDB.ID:HMDB00426;KEGG.ID:NA;Lab.ID:S0222;Adduct:(M-H)-;mz.error:0.4667661;mz.match.score:0.9998257;RT.error:NA;RT.match.score:NA;CE:25;SS:0.7328435;Total.score:0.8329618;MS2.spectra.name:mz147.029683293562rt148.222692;Database:nistDatabase0.0.1;Dataset.index:11,2
M148T595,148.043445,595.2301025,mz148.040287630359rt543.348408,1,Compound.name:L-Methionine;CAS.ID:63-68-3;HMDB.ID:HMDB00696;KEGG.ID:NA;Lab.ID:S0057;Adduct:(M-H)-;mz.error:8.655924;mz.match.score:0.941821;RT.error:NA;RT.match.score:NA;CE:10;SS:0.417927;Total.score:0.6143873;MS2.spectra.name:mz148.040287630359rt543.348408;Database:nistDatabase0.0.1;Dataset.index:5,2
M150T450,150.0556479,450.0289612,mz150.055769484942rt443.535336,1,Compound.name:Acetaminophen;CAS.ID:103-90-2;HMDB.ID:HMDB01859;KEGG.ID:NA;Lab.ID:NO00015;Adduct:(M-H)-;mz.error:0.5762876;mz.match.score:0.9997343;RT.error:NA;RT.match.score:NA;CE:10;SS:0.6286049;Total.score:0.7677784;MS2.spectra.name:mz150.055769484942rt443.535336;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M150T317,150.0555327,317.3693695,mz150.055883825744rt322.084044,1,Compound.name:Acetaminophen;CAS.ID:103-90-2;HMDB.ID:HMDB01859;KEGG.ID:NA;Lab.ID:NO00015;Adduct:(M-H)-;mz.error:0.2904356;mz.match.score:0.9999325;RT.error:NA;RT.match.score:NA;CE:10;SS:0.5740539;Total.score:0.7337584;MS2.spectra.name:mz150.055883825744rt322.084044;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M151T409,151.0398518,409.3544769,mz151.039749145508rt446.852586,1,Compound.name:3-Hydroxyphenylacetic acid;CAS.ID:621-37-4;HMDB.ID:HMDB00440;KEGG.ID:NA;Lab.ID:S0180;Adduct:(M-H)-;mz.error:0.7521362;mz.match.score:0.9995475;RT.error:NA;RT.match.score:NA;CE:15;SS:0.7432325;Total.score:0.8393506;MS2.spectra.name:mz151.039749145508rt446.852586;Database:nistDatabase0.0.1;Dataset.index:11,2
M151T491,151.0398306,490.7474518,mz151.039883059474rt488.759796,1,Compound.name:Penicillic Acid;CAS.ID:17397-87-4;HMDB.ID:NA;KEGG.ID:C16804;Lab.ID:M0906;Adduct:(M-H2O-H)-;mz.error:0.2923513;mz.match.score:0.9999316;RT.error:NA;RT.match.score:NA;CE:30;SS:0.5312234;Total.score:0.706989;MS2.spectra.name:mz151.039883059474rt488.759796;Database:metlinDatabase0.0.1;Dataset.index:9,2
M151T96,151.0257492,96.36511993,mz151.025951832588rt136.550172,1,Compound.name:Xanthine;CAS.ID:69-89-6;HMDB.ID:HMDB00292;KEGG.ID:C00385;Lab.ID:shen_730_HMDB00292;Adduct:(M-H)-;mz.error:0.4338985;mz.match.score:0.9998494;RT.error:NA;RT.match.score:NA;CE:Unknown_1;SS:0.6906259;Total.score:0.8065847;MS2.spectra.name:mz151.025951832588rt136.550172;Database:hmdbDatabase0.0.1;Dataset.index:1,2
M151T320,151.0588929,319.6030579,mz151.060911229746rt291.94014,1,"Compound.name:Ribitol;CAS.ID:488-81-3;HMDB.ID:HMDB00508;KEGG.ID:NA;Lab.ID:S0174;Adduct:(M-H)-;mz.error:0.6719256;mz.match.score:0.9996389;RT.error:NA;RT.match.score:NA;CE:35,15;SS:0.6399034;Total.score:0.7748042;MS2.spectra.name:mz151.060911229746rt291.94014;Database:nistDatabase0.0.1;Dataset.index:11",2
M152T299,152.0349114,298.8181305,mz152.035154715397rt316.114962,1,Compound.name:3-Hydroxyanthranilic acid;CAS.ID:548-93-6;HMDB.ID:HMDB01476;KEGG.ID:C00632;Lab.ID:shen_1944_HMDB01476;Adduct:(M-H)-;mz.error:0.345949;mz.match.score:0.9999043;RT.error:NA;RT.match.score:NA;CE:Unknown_1;SS:0.7241857;Total.score:0.8275802;MS2.spectra.name:mz152.035154715397rt316.114962;Database:hmdbDatabase0.0.1;Dataset.index:1,2
M153T292,153.0223237,292.0245361,mz153.01906674611rt293.35926,1,Compound.name:Gentisic acid;CAS.ID:490-79-9;HMDB.ID:HMDB00152;KEGG.ID:C00628;Lab.ID:shen_371_HMDB00152;Adduct:(M-H)-;mz.error:0.6048347;mz.match.score:0.9997074;RT.error:NA;RT.match.score:NA;CE:Unknown_1;SS:0.7631582;Total.score:0.8518641;MS2.spectra.name:mz153.01906674611rt293.35926;Database:hmdbDatabase0.0.1;Dataset.index:1,2
M153T109,153.0303559,109.1536293,mz153.030322839247rt113.80155,1,"Compound.name:O,O-Diethyl phosphate;CAS.ID:598-02-7;HMDB.ID:HMDB12209;KEGG.ID:C06608;Lab.ID:NO00096;Adduct:(M-H)-;mz.error:4.692902;mz.match.score:0.9825356;RT.error:NA;RT.match.score:NA;CE:5;SS:0.4857865;Total.score:0.6720674;MS2.spectra.name:mz153.030322839247rt113.80155;Database:orbitrapDatabase0.0.1;Dataset.index:6",2
M155T108,154.9983249,107.8541031,mz155.001693725586rt109.047798,1,Compound.name:Orotic acid;CAS.ID:65-86-1;HMDB.ID:HMDB00226;KEGG.ID:C00295;Lab.ID:NO00146;Adduct:(M-H)-;mz.error:20.26569;mz.match.score:0.7199609;RT.error:NA;RT.match.score:NA;CE:5;SS:0.5092121;Total.score:0.5882429;MS2.spectra.name:mz155.001693725586rt109.047798;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M156T360,156.0662953,360.0757446,mz156.06648042897rt367.161456,1,Compound.name:N-Tigloylglycine;CAS.ID:35842-45-6;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:NO00157;Adduct:(M-H)-;mz.error:0.2989276;mz.match.score:0.9999285;RT.error:NA;RT.match.score:NA;CE:20;SS:0.753366;Total.score:0.8458269;MS2.spectra.name:mz156.06648042897rt367.161456;Database:orbitrapDatabase0.0.1;Dataset.index:12,2
M158T642,158.1182252,641.690918,mz158.118308114387rt667.94022,1,Compound.name:DL-2-Aminocaprylic acid;CAS.ID:644-90-6;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:NO00189;Adduct:(M-H)-;mz.error:0.729714;mz.match.score:0.9995741;RT.error:NA;RT.match.score:NA;CE:25;SS:0.7366885;Total.score:0.8352706;MS2.spectra.name:mz158.118308114387rt667.94022;Database:orbitrapDatabase0.0.1;Dataset.index:12,2
M158T372,158.0818048,372.2089233,mz158.081901220756rt398.640498,1,Compound.name:Isovalerylglycine;CAS.ID:16284-60-9;HMDB.ID:HMDB00678;KEGG.ID:NA;Lab.ID:S0195;Adduct:(M-H)-;mz.error:0.8469481;mz.match.score:0.9994263;RT.error:NA;RT.match.score:NA;CE:25;SS:0.7931938;Total.score:0.870531;MS2.spectra.name:mz158.081901220756rt398.640498;Database:nistDatabase0.0.1;Dataset.index:11,2
M159T330,159.066021,330.0823975,mz159.066093361073rt298.671714,1,Compound.name:Pimelic acid;CAS.ID:111-16-0;HMDB.ID:HMDB00857;KEGG.ID:NA;Lab.ID:S0166;Adduct:(M-H)-;mz.error:0.4165973;mz.match.score:0.9998612;RT.error:NA;RT.match.score:NA;CE:15;SS:0.4329013;Total.score:0.6455113;MS2.spectra.name:mz159.066093361073rt298.671714;Database:nistDatabase0.0.1;Dataset.index:5,2
M159T386,159.0697554,385.7581024,mz159.06611588521rt425.192028,1,Compound.name:3-Methyladipic acid;CAS.ID:3058-01-3;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:NO00239;Adduct:(M-H)-;mz.error:0.460287;mz.match.score:0.9998305;RT.error:NA;RT.match.score:NA;CE:20;SS:0.7364986;Total.score:0.8352481;MS2.spectra.name:mz159.06611588521rt425.192028;Database:orbitrapDatabase0.0.1;Dataset.index:12,2
M159T643,159.1023395,642.5769043,mz159.102367049031rt676.25418,1,Compound.name:2-Hydroxyoctanoic acid;CAS.ID:617-73-2;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:NO00214;Adduct:(M-H)-;mz.error:0.5823774;mz.match.score:0.9997287;RT.error:NA;RT.match.score:NA;CE:20;SS:0.7360101;Total.score:0.8349046;MS2.spectra.name:mz159.102367049031rt676.25418;Database:orbitrapDatabase0.0.1;Dataset.index:12,2
M160T463,160.0694758,463.3688049,mz160.069469627517rt426.561276,1,Compound.name:DL-2-Aminoadipic acid;CAS.ID:542-32-5;HMDB.ID:HMDB00510;KEGG.ID:NA;Lab.ID:M0395;Adduct:(M-H)-;mz.error:19.92407;mz.match.score:0.7279122;RT.error:NA;RT.match.score:NA;CE:20;SS:0.4613148;Total.score:0.5612888;MS2.spectra.name:mz160.069469627517rt426.561276;Database:metlinDatabase0.0.1;Dataset.index:3,2
M161T572,161.024184,572.4764404,mz161.024116950775rt572.85702,1,Compound.name:4-Trifluoromethylphenol;CAS.ID:402-45-9;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MassBank_224;Adduct:(M-H)-;mz.error:5.418877;mz.match.score:0.9767824;RT.error:NA;RT.match.score:NA;CE:10;SS:0.6635984;Total.score:0.7810424;MS2.spectra.name:mz161.024116950775rt572.85702;Database:massbankDatabase0.0.1;Dataset.index:2,2
M162T265,161.986332,264.5684509,mz161.986443210151rt262.244484,1,Compound.name:Acesulfame;CAS.ID:33665-90-6;HMDB.ID:NA;KEGG.ID:;Lab.ID:MassBank_1698;Adduct:(M-H)-;mz.error:0.3919746;mz.match.score:0.9998771;RT.error:NA;RT.match.score:NA;CE:45 % (nominal);SS:0.7405267;Total.score:0.8377831;MS2.spectra.name:mz161.986443210151rt262.244484;Database:massbankDatabase0.0.1;Dataset.index:2,2
M163T465,163.0398498,465.1120758,mz163.039808637647rt478.602222,1,Compound.name:4-Hydroxycinnamic acid;CAS.ID:NA;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MONA_17007;Adduct:(M-H)-;mz.error:0.5886959;mz.match.score:0.9997228;RT.error:NA;RT.match.score:NA;CE:35;SS:0.7171785;Total.score:0.8231326;MS2.spectra.name:mz163.039808637647rt478.602222;Database:monaDatabase0.0.1;Dataset.index:10,2
M165T282,165.0414051,282.0682678,mz165.041540053676rt276.66351,1,Compound.name:1-Methylxanthine;CAS.ID:6136-37-4;HMDB.ID:HMDB10738;KEGG.ID:NA;Lab.ID:L0216;Adduct:(M-H)-;mz.error:0.5998658;mz.match.score:0.9997122;RT.error:NA;RT.match.score:NA;CE:10;SS:0.7056692;Total.score:0.8159353;MS2.spectra.name:mz165.041540053676rt276.66351;Database:nistDatabase0.0.1;Dataset.index:5,2
M165T485,165.0553436,485.3886108,mz165.05556327367rt474.37866,1,Compound.name:3-(3-Hydroxyphenyl)propionic acid;CAS.ID:NA;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MONA_15441;Adduct:(M-H)-;mz.error:0.3272658;mz.match.score:0.9999143;RT.error:NA;RT.match.score:NA;CE:HCD (NCE 20-30-40%);SS:0.6480876;Total.score:0.7800226;MS2.spectra.name:mz165.05556327367rt474.37866;Database:monaDatabase0.0.1;Dataset.index:4,2
M165T391,165.0190578,390.5646667,mz165.018920898438rt393.088188,1,Compound.name:Terephthalic acid;CAS.ID:100-21-0;HMDB.ID:HMDB02428;KEGG.ID:C06337;Lab.ID:NO00305;Adduct:(M-H)-;mz.error:0.9477539;mz.match.score:0.9992817;RT.error:NA;RT.match.score:NA;CE:15;SS:0.6558449;Total.score:0.7846337;MS2.spectra.name:mz165.018920898438rt393.088188;Database:orbitrapDatabase0.0.1;Dataset.index:12,2
M167T641,167.1072529,640.670166,mz167.107544406347rt664.8927,1,Compound.name:Geranic acid;CAS.ID:NA;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MONA_15698;Adduct:(M-H)-;mz.error:0.4633641;mz.match.score:0.9998282;RT.error:NA;RT.match.score:NA;CE:HCD (NCE 20-30-40%);SS:0.5441114;Total.score:0.7150052;MS2.spectra.name:mz167.107544406347rt664.8927;Database:monaDatabase0.0.1;Dataset.index:10,2
M167T446,167.0348655,445.8509064,mz167.038310482921rt483.322842,1,Compound.name:3-Hydroxy-4-methoxybenzoic acid;CAS.ID:645-08-9;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:NO00363;Adduct:(M-H)-;mz.error:8.276207;mz.match.score:0.9466778;RT.error:NA;RT.match.score:NA;CE:5;SS:0.4036901;Total.score:0.6073105;MS2.spectra.name:mz167.038310482921rt483.322842;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M171T386,171.0658982,386.417099,mz171.065994262695rt387.947556,1,"Compound.name:1,4-Cyclohexanedicarboxylic acid;CAS.ID:NA;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:MONA_15373;Adduct:(M-H)-;mz.error:0.6615033;mz.match.score:0.99965;RT.error:NA;RT.match.score:NA;CE:HCD (NCE 20-30-40%);SS:0.7047076;Total.score:0.815311;MS2.spectra.name:mz171.065994262695rt387.947556;Database:monaDatabase0.0.1;Dataset.index:4",2
M172T488,172.0975308,488.1364441,mz172.097667870774rt500.287362,1,Compound.name:Acetyl-DL-Leucine;CAS.ID:99-15-0;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:L0046;Adduct:(M-H)-;mz.error:0.5553231;mz.match.score:0.9997533;RT.error:NA;RT.match.score:NA;CE:30;SS:0.7059827;Total.score:0.8161467;MS2.spectra.name:mz172.097667870774rt500.287362;Database:nistDatabase0.0.1;Dataset.index:11,2
M173T345,172.9909419,345.0834961,mz172.991203993033rt366.890958,1,Compound.name:4-Hydroxybenzenesulfonic acid;CAS.ID:98-67-9;HMDB.ID:NA;KEGG.ID:C12849;Lab.ID:M0494;Adduct:(M-H)-;mz.error:0.4900174;mz.match.score:0.9998079;RT.error:NA;RT.match.score:NA;CE:20;SS:0.5608534;Total.score:0.7254613;MS2.spectra.name:mz172.991203993033rt366.890958;Database:metlinDatabase0.0.1;Dataset.index:3,2
M173T433,172.9910402,433.2348022,mz172.991032042002rt378.577086,1,Compound.name:4-Hydroxybenzenesulfonic acid;CAS.ID:98-67-9;HMDB.ID:NA;KEGG.ID:C12849;Lab.ID:M0494;Adduct:(M-H)-;mz.error:0.919895;mz.match.score:0.9993233;RT.error:NA;RT.match.score:NA;CE:20;SS:0.575915;Total.score:0.7346931;MS2.spectra.name:mz172.991032042002rt378.577086;Database:metlinDatabase0.0.1;Dataset.index:3,2
M173T642,172.9909801,641.5281982,mz172.9910434953rt610.68792,1,Compound.name:4-Hydroxybenzenesulfonic acid;CAS.ID:98-67-9;HMDB.ID:NA;KEGG.ID:C12849;Lab.ID:M0494;Adduct:(M-H)-;mz.error:0.8912618;mz.match.score:0.9993647;RT.error:NA;RT.match.score:NA;CE:20;SS:0.4555909;Total.score:0.6595061;MS2.spectra.name:mz172.9910434953rt610.68792;Database:metlinDatabase0.0.1;Dataset.index:3,2
M173T798,172.9909401,797.8343506,mz172.991012573242rt738.21336,1,Compound.name:4-Hydroxybenzenesulfonic acid;CAS.ID:98-67-9;HMDB.ID:NA;KEGG.ID:C12849;Lab.ID:M0494;Adduct:(M-H)-;mz.error:0.9685669;mz.match.score:0.9992498;RT.error:NA;RT.match.score:NA;CE:20;SS:0.4671169;Total.score:0.6666667;MS2.spectra.name:mz172.991012573242rt738.21336;Database:metlinDatabase0.0.1;Dataset.index:3,2
M173T491,173.0816798,490.5571289,mz173.081574480609rt519.30228,1,Compound.name:Suberic acid;CAS.ID:505-48-6;HMDB.ID:HMDB00893;KEGG.ID:C08278;Lab.ID:NO00513;Adduct:(M-H)-;mz.error:0.8137985;mz.match.score:0.9994703;RT.error:NA;RT.match.score:NA;CE:15;SS:0.6679294;Total.score:0.7922572;MS2.spectra.name:mz173.081574480609rt519.30228;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M173T379,173.0815297,379.4051514,mz173.08154296875rt381.315798,1,Compound.name:Suberic acid;CAS.ID:505-48-6;HMDB.ID:NA;KEGG.ID:C08278;Lab.ID:MONA_9305;Adduct:(M-H)-;mz.error:0.9148981;mz.match.score:0.9993306;RT.error:NA;RT.match.score:NA;CE:10;SS:0.4460296;Total.score:0.6535175;MS2.spectra.name:mz173.08154296875rt381.315798;Database:monaDatabase0.0.1;Dataset.index:4,2
M174T516,174.0848278,516.0053406,mz174.084930419922rt520.380126,1,Compound.name:DL-.alpha.-Aminopimelic acid;CAS.ID:627-76-9;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:NO00531;Adduct:(M-H)-;mz.error:19.32605;mz.match.score:0.74171;RT.error:NA;RT.match.score:NA;CE:15;SS:0.4188571;Total.score:0.5399269;MS2.spectra.name:mz174.084930419922rt520.380126;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M174T436,174.0558796,435.7077332,mz174.056009844941rt442.563024,1,Compound.name:3-Indoleacetic acid;CAS.ID:87-51-4;HMDB.ID:HMDB00197;KEGG.ID:C00954;Lab.ID:NO00538;Adduct:(M-H)-;mz.error:0.02461235;mz.match.score:0.9999995;RT.error:NA;RT.match.score:NA;CE:10;SS:0.6819889;Total.score:0.8012429;MS2.spectra.name:mz174.056009844941rt442.563024;Database:orbitrapDatabase0.0.1;Dataset.index:6,2
M175T322,175.0606062,322.4555359,mz175.060821533203rt299.979888,1,Compound.name:2-Isopropylmalic acid;CAS.ID:3237-44-3;HMDB.ID:HMDB00402;KEGG.ID:NA;Lab.ID:S0112;Adduct:(M-H)-;mz.error:0.896167;mz.match.score:0.9993577;RT.error:NA;RT.match.score:NA;CE:15;SS:0.4052747;Total.score:0.6280558;MS2.spectra.name:mz175.060821533203rt299.979888;Database:nistDatabase0.0.1;Dataset.index:5,2
